image,awcrs310_add,unité,unité1,unité2,description,spanwcrs310_origine,image3,image4,image5,awcrs310_add2list
https://fd3-photos.leclercdrive.fr/image.ashx?id=2637862&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,74                 ","                     0,53 € / l                 ","Soda Jean's Cola                     Bouteille - 6x1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2634866&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,95                 ","                     0,48 € / l                 ",Soda Jean's Cola                      2L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=24&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2169304&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,79                 ","                     0,53 € / l                 ","Soda Jean's Cola                     Bouteille - 1,5L                  ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2637835&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,93                 ","                     0,97 € / l                 ",Soda Jean's Cola                     Bouteille - 4x50cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2637829&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,75                 ","                     0,88 € / l                 ",Soda Jean's Cola                     Canette - 6x33cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2634851&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,81                 ","                     0,54 € / l                 ","Soda Jean's Cola allégé                     Bouteille - 1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2637883&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,49                 ","                     0,33 € / l                 ","Soda Jean's Cola Zéro                     Bouteille - 1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2637886&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,10                 ","                     1,06 € / l                 ",Soda Jean's Cola Zéro                     Canette - 6x33cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2637916&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,25                 ","                     0,83 € / l                 ","Soda Jean's Cola Cherry                     Bouteille - 1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2637865&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,84                 ","                     0,56 € / l                 ","Soda Jean's Cola sans Caféine                     Zéro - Bouteille - 1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2376151&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,99                 ","                     0,99 € / l                 ",Cola Bio Village                     Bio - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,https://fd3-photos.leclercdrive.fr/PictoLabelQualite.ashx?id=10&mindim=25&v=2,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2082552&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,48                 ","                     0,32 € / l                 ","Soda cola Eco+                     1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=25&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2071234&use=l&cat=p&typeid=i,Ajouter Produit,                     0                 ,"                     ,45                 ","                     0,30 € / l                 ","Soda cola light                     1,5l                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=25&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2467471&use=l&cat=p&typeid=i,Ajouter Produit,                     10                 ,"                     ,38                 ","                     Au lieu de 11,53 €  Prix conseillé par la coopérative au(x) point(s) de vente participant à l'opération commerciale 0,99 € / l                 ",Coca-cola Original                     6x1.75L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=25&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2586483&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,90                 ","                     1,09 € / l                 ",Soda Coca-cola                      1.75L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=25&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2194406&use=l&cat=p&typeid=i,Ajouter Produit,                     7                 ,"                     ,75                 ","                     1,29 € / l                 ",Soda Coca-Cola                      6x1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2194409&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,36                 ","                     1,36 € / l                 ",Bouteille Coca-Cola                     Soda Gout original - 1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2278931&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,54                 ","                     1,77 € / l                 ",Soda Coca-Cola                     Masterbrand Bouteille - 4x50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2447088&use=l&cat=p&typeid=i,Ajouter Produit,                     10                 ,"                     ,06                 ","                     1,52 € / l                 ",Canettes Coca-cola                     Boite - 18+2 offertes 20x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2368105&use=l&cat=p&typeid=i,Ajouter Produit,                     11                 ,"                     ,30                 ","                     1,71 € / l                 ",Soda Coca-Cola Original                     Canettes - 20x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2192940&use=l&cat=p&typeid=i,Ajouter Produit,                     7                 ,"                     ,08                 ","                     1,79 € / l                 ",Soda Coca-Cola canettes                     12x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2506789&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,60                 ","                     1,82 € / l                 ",Soda Coca-Cola                     Canette - 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2560179&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,56                 ","                     2,97 € / l                 ",Soda Coca-cola                     Slim mini Pack boîte - 8x15cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=136&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2444465&use=l&cat=p&typeid=i,Ajouter Produit,                     5                 ,"                     ,35                 ","                     3,57 € / l                 ",Soda Coca-Cola                     Verre - 6x250ml                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2566458&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,62                 ","                     1,30 € / l                 ","Soda Coca-Cola Cherry                     Bouteille - 1,25L                  ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=28&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2231921&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,91                 ","                     1,97 € / l                 ",Soda Coca Cola Cherry                     Canette 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2546050&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,60                 ","                     0,91 € / l                 ",Soda Coca-Cola                     Sans sucres - 1.75L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=25&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2178352&use=l&cat=p&typeid=i,Ajouter Produit,                     6                 ,"                     ,78                 ","                     1,13 € / l                 ",Soda Coca-Cola sans sucres                     Bouteilles - 6x1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2194418&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,19                 ","                     1,19 € / l                 ",Bouteille Coca-Cola Zéro                     Soda sans sucres - 1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2279015&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,44                 ","                     1,72 € / l                 ",Soda Coca-Cola                     Sans sucres - 4x50cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=39&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2447091&use=l&cat=p&typeid=i,Ajouter Produit,                     9                 ,"                     ,02                 ","                     1,37 € / l                 ",Canettes Coca-Cola Sans                     sucre - 2 offerts - 20x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2209194&use=l&cat=p&typeid=i,Ajouter Produit,                     6                 ,"                     ,46                 ","                     1,63 € / l                 ",Canettes Coca-cola Zéro                     Soda sans sucre - 12x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2506786&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,23                 ","                     1,63 € / l                 ",Soda Coca-Cola - SANS SUCRES                     Canette - 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2312308&use=l&cat=p&typeid=i,Ajouter Produit,                     5                 ,"                     ,07                 ","                     3,38 € / l                 ",Soda Coca-Cola - SANS SUCRES                     Bouteille - 6x25cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=43&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2178355&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,61                 ","                     3,01 € / l                 ",Soda Coca-Cola - SANS SUCRES                     Canette - 8x15cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=136&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2178334&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,13                 ","                     1,13 € / l                 ",Soda Coca-Cola Light                     Bouteille - 1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2401661&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,47                 ","                     1,75 € / l                 ",Soda Coca-Cola sans sucres                     Sans caféine - 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2216551&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,52                 ","                     1,22 € / l                 ",Soda Coca-Cola Zéro                     Sans caféine - 1.25L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=28&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2413738&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,04                 ","                     2,04 € / l                 ",Soda Coca-Cola Vanille                     6x33cl                  ,,,,,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2215233&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,83                 ","                     1,46 € / l                 ","Soda Coca-Cola Vanille                     Bouteille - 1,25L                  ",,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=28&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2622684&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,68                 ",                                      ,Soda Pepsi Cola Regular                     4x1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2118072&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,50                 ",                                      ,                     Bac à glaçons souplex1                  ,,,,,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2620422&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,17                 ","                     0,78 € / l                 ",Soda Pepsi Cola Regular                     1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2622681&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,61                 ",                                      ,Soda Pepsi Cola Max                     2L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=24&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2620425&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,69                 ","                     0,78 € / l                 ",Soda Pepsi Cola Max                     Format familial - 4x1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2622687&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,23                 ","                     0,82 € / l                 ",Soda Pepsi Cola Max                     1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2620428&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,04                 ",                                      ,Soda Pepsi Cola Max                     1L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2575516&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,44                 ","                     1,23 € / l                 ",Soda Pepsi Cola Max                     6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2622678&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,54                 ",                                      ,Soda Pepsi Max Cherry                     1.5L                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=1564531&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,38                 ","                     1,71 € / l                 ",Soda Breizh Cola                     Bouteille - 6x33cl                  ,,,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=41&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558769&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,69                 ","                     3,59 € / l                 ",Sirop Frucci                     Fraise - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2557863&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,10                 ","                     2,73 € / l                 ","Sirop Frucci                     Fraise - 1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558760&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,63                 ","                     Au lieu de 2,04 €  Prix conseillé par la coopérative au(x) point(s) de vente participant à l'opération commerciale 2,17 € / l                 ",Sirop Frucci                     Grenadine - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2557857&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,57                 ","                     2,38 € / l                 ","Sirop Frucci                     Grenadine - 1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558766&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,37                 ","                     4,49 € / l                 ",Sirop Frucci                     Framboise - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558772&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,59                 ","                     3,45 € / l                 ",Sirop Frucci                     Cassis - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558763&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,43                 ","                     3,24 € / l                 ",Sirop Frucci                     Pêche - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558799&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,08                 ","                     4,11 € / l                 ",Sirop Frucci                     Thé Pêche - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2557878&use=l&cat=p&typeid=i,Ajouter Produit,                     4                 ,"                     ,00                 ","                     2,67 € / l                 ",Sirop Frucci                     Pêche - 1.5L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558817&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,65                 ","                     3,53 € / l                 ",Sirop Frucci                     Fruits exotiques - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558757&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,71                 ","                     2,28 € / l                 ",Sirop Frucci                     Citron - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558814&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,25                 ","                     4,33 € / l                 ",Sirop Frucci                      Citron vert - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2574248&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,74                 ","                     3,65 € / l                 ",Sirop Frucci                     Orange - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558808&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,53                 ","                     4,71 € / l                 ",Sirop Frucci                     Pamplemousse Rose - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2557854&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,39                 ","                     2,26 € / l                 ","Sirop Frucci                     Menthe - 1,5L                  ",,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=26&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2558751&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,86                 ","                     2,48 € / l                 ",Sirop Frucci                     Menthe - 75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2557884&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,25                 ","                     4,33 € / l                 ",Sirop saveur mojito Frucci                     75cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=33&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2472611&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,48                 ","                     2,48 € / l                 ",Sirop Frucci                     Grenadine - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2149086&use=l&cat=p&typeid=i,Ajouter Produit,                     3                 ,"                     ,47                 ","                     3,47 € / l                 ",Sirop Frucci                     Fraise - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2472614&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,48                 ","                     2,48 € / l                 ",Sirop Frucci                     Cassis - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2472608&use=l&cat=p&typeid=i,Ajouter Produit,                     2                 ,"                     ,36                 ","                     2,36 € / l                 ",Sirop Frucci                     Menthe - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2557860&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,68                 ","                     2,40 € / l                 ",Concentré de citron Frucci                     Citron - 70cl                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=34&mindim=46,"Ajouter à mes listes
 "
https://fd3-photos.leclercdrive.fr/image.ashx?id=2118463&use=l&cat=p&typeid=i,Ajouter Produit,                     1                 ,"                     ,92                 ","                     1,92 € / l                 ",Sirop Frucci                     Citron - 1L                  ,,https://fd3-photos.leclercdrive.fr/logohandler.ashx?logo=1&mindim=33,,https://fd3-photos.leclercdrive.fr/VisuelEchelle.ashx?Id=30&mindim=46,"Ajouter à mes listes
 "
